code,CodeLabel,Ingredients
90002881,LEVODROPROPIZINA | ANTUX | Sol. oral fr. 20 ml. | ACHE,LEVODROPROPIZINA
90002890,LEVODROPROPIZINA | ANTUX | Xpe fr. 120 ml. | ACHE,LEVODROPROPIZINA
90002903,GLICOSAMINA+SULFATO DE CONDROITINA | ARTROLIVE 500 MG + 400 MG CAP GEL CT FR PLAS OPC X 30 | CART. FR. 30 CAPS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,GLICOSAMINA+SULFATO DE CONDROITINA
90002911,GLICOSAMINA+SULFATO DE CONDROITINA | ARTROLIVE 500 MG + 400 MG CAP GEL CT FR PLAS OPC X 90 | FR. PLAST. 90 CAPS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,GLICOSAMINA+SULFATO DE CONDROITINA
90002920,CETOPROFENO | ARTROSIL | 160 mg. bl. 20 caps. | ACHE,CETOPROFENO
90002938,CETOPROFENO | ARTROSIL | 160 mg. cx. 10 caps. | ACHE,CETOPROFENO
90002946,CETOPROFENO | ARTROSIL | 320 mg. bl. 20 caps. | ACHE,CETOPROFENO
90002954,CETOPROFENO | ARTROSIL | 320 mg. cx. 10 caps. | ACHE,CETOPROFENO
90003020,CLORIDRATO DE BENZIDAMINA | BENFLOGIN 30 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE BENZIDAMINA
90003047,CLORIDRATO DE BENZIDAMINA | BENFLOGIN 50 MG DRG CT BL AL PLAS INC X 20 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE BENZIDAMINA
90003055,DICLOFENACO RESINATO | BIOFENAC GOTAS | 20 ml | ACHE,DICLOFENACO RESINATO
90003063,DICLOFENACO SODICO | BIOFENAC | 50 mg. ct. bl. x 10 cprs. rev. | ACHE,DICLOFENACO SODICO
90003071,DICLOFENACO SODICO | BIOFENAC | 50 mg. 20 cprs. rev. | ACHE,DICLOFENACO SODICO
90003080,DICLOFENACO SODICO | BIOFENAC | CLR 75 mg. bl. 14 cprs. rev. | ACHE,DICLOFENACO SODICO
90003098,"DICLOFENACO SODICO | BIOFENAC DI 46,5 MG COM DISP CT 2 STR ALU-ALU X 10 | ACHE LABORATORIOS FARMACEUTICOS S.A. ",DICLOFENACO SODICO
90003101,"DICLOFENACO SODICO | BIOFENAC DI 46,5 MG COM DISP CT STR ALU-ALU X 10 | DI 46,5 MG. CT. X 10 CPRS. DISP. | ACHE LABORATORIOS FARMACEUTICOS S.A. ",DICLOFENACO SODICO
90003110,DICLOFENACO SODICO | BIOFENAC LP 100 MG CAP GEL DURA C/ MICROG CT BL AL PLAS INC X 20 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DICLOFENACO SODICO
90003128,DICLOFENACO SODICO | BIOFENAC LP 100 MG CAP GEL DURA C/ MICROG CT BL AL PLAS INC X 10 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DICLOFENACO SODICO
90003144,"SIBUTRAMINA, CLORIDRATO DE | BIOMAG | 10 mg. 30 caps. | ACHE","SIBUTRAMINA, CLORIDRATO DE"
90003160,"SIBUTRAMINA, CLORIDRATO DE | BIOMAG | 15 mg. 30 caps. | ACHE","SIBUTRAMINA, CLORIDRATO DE"
90003179,ACEBROFILINA | BRONDILAT | Xpe. fr. 120 ml | ACHE,ACEBROFILINA
90003187,ACEBROFILINA | BRONDILAT | 10 mg/ml xpe. fr. plast. pet. amb. x 60 ml + cp. med. x 10 ml | ACHE,ACEBROFILINA
90003195,ACEBROFILINA | BRONDILAT | Ped. 5 mg/ml xpe. fr. 120 ml. | ACHE,ACEBROFILINA
90003209,ACEBROFILINA | BRONDILAT | 5 mg/ml xpe. fr. plast. pet. amb. x 60 ml + cp. med. x 10 ml | ACHE,ACEBROFILINA
90003217,"CETOCONAZOL+DIPROPIONATO DE BETAMETASONA | CANDICORT 20 MG / G + 0,64 MG / G CREM DERM CT BG AL X 10 G | CREME 10 G | ACHE LABORATORIOS FARMACEUTICOS S.A. ",CETOCONAZOL+DIPROPIONATO DE BETAMETASONA
90003225,"CETOCONAZOL+DIPROPIONATO DE BETAMETASONA | CANDICORT 20 MG / G + 0,64 MG / G CREM DERM CT BG AL X 30 G | CREME 30 G. | ACHE LABORATORIOS FARMACEUTICOS S.A. ",CETOCONAZOL+DIPROPIONATO DE BETAMETASONA
90003233,"CETOCONAZOL+DIPROPIONATO DE BETAMETASONA | CANDICORT 20 MG / G + 0,64 MG / G POM DERM CT BG AL X 30 G | POM. 30 G. | ACHE LABORATORIOS FARMACEUTICOS S.A. ",CETOCONAZOL+DIPROPIONATO DE BETAMETASONA
90003241,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA | CANDICORT 20 MG/G + 0.64 MG/G POM DERM CT BG X 10 G | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA
90003284,CETOCONAZOL | CANDORAL | Cx. 10 cprs. | ACHE,CETOCONAZOL
90003292,VITAMINA B12 (CIANOCOBALAMINA) | CARNABOL | Cx. 20 cprs. | ACHE,VITAMINA B12 (CIANOCOBALAMINA)
90003322,DIIDROERGOTAMINA+PARACETAMOL+CAFEINA+CLORIDRATO DE METOCLOPRAMIDA | CEFALIUM 1 MG + 450 MG + 75 MG + 10 MG COM CT BL AL PLAS INC X 12 | BLIST. 12 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIIDROERGOTAMINA+PARACETAMOL+CAFEINA+CLORIDRATO DE METOCLOPRAMIDA
90003349,CETOCONAZOL | CETOCONAZOL - GENERICO | 200 mg. bl. 10 cprs. | ACHE,CETOCONAZOL
90003357,CETOCONAZOL | CETOCONAZOL - GENERICO | 200 mg. bl. 30 cprs. | ACHE,CETOCONAZOL
90003373,"CICLOBENZAPRINA, CLORIDRATO DE | CLORIDRATO DE CICLOBENZAPRINA - GENERICO | 10 mg. x 30 cprs. rev. | ACHE","CICLOBENZAPRINA, CLORIDRATO DE"
90003390,"CICLOBENZAPRINA, CLORIDRATO DE | CLORIDRATO DE CICLOBENZAPRINA - GENERICO | 5 mg. x 30 cprs. rev. | ACHE","CICLOBENZAPRINA, CLORIDRATO DE"
90003403,"VERAPAMIL, CLORIDRATO DE | CLORIDRATO DE VERAPAMIL - GENERICO | 120 mg. 20 cprs. rev. lib. retard. | ACHE","VERAPAMIL, CLORIDRATO DE"
90003411,"NISTATINA+BENZOILMETRONIDAZOL+CLORETO DE BENZALCONIO | COLPISTATIN 62,5 MG/G + 25000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC | CREME VAG. BG. 40 G. | 10 APLIC. | ACHE LABORATORIOS FARMACEUTICOS S.A. ",NISTATINA+BENZOILMETRONIDAZOL+CLORETO DE BENZALCONIO
90003438,TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+ACIDO FOLICO+FERRO+PANTOTENATO DE CALCIO | COMBIRON FOLICO COM REV CT BL AL PLAS TRANS X 15 | 15 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+ACIDO FOLICO+FERRO+PANTOTENATO DE CALCIO
90003446,TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+ACIDO FOLICO+FERRO+PANTOTENATO DE CALCIO | COMBIRON FOLICO COM REV CT BL AL PLAS TRANS X 45 | BL. 45 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+ACIDO FOLICO+FERRO+PANTOTENATO DE CALCIO
90003470,SULFATO FERROSO+ACIDO ASCORBICO+NICOTINAMIDA+DEXPANTENOL+PIRIDOXINA+TIAMINA+CIANOCOBALAMINA+RIBOFLAVINA | COMBIRON SUS OR CT FR PLAS PET AMB X 120 ML+ CP MED X 10 ML | SUSP. ORAL FR. 120 ML | CP. MED. X 10 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ,SULFATO FERROSO+ACIDO ASCORBICO+NICOTINAMIDA+DEXPANTENOL+PIRIDOXINA+TIAMINA+CIANOCOBALAMINA+RIBOFLAVINA
90003489,DEXPANTENOL+NICOTINAMIDA+CIANOCOBALAMINA+RIBOFLAVINA+TIAMINA+GLICINATO FERRICO | COMBIRON SUS OR CT FR PLAS PET AMB X 30 ML + CGT | SUSP. ORAL GTS. FR. 30 ML | CGT. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DEXPANTENOL+NICOTINAMIDA+CIANOCOBALAMINA+RIBOFLAVINA+TIAMINA+GLICINATO FERRICO
90003497,"DEXAMETASONA, ACETATO DE | DECADRONAL | FA 2 ml | ACHE","DEXAMETASONA, ACETATO DE"
90003500,"DEXAMETASONA+SULFATO DE NEOMICINA | DECADRON COLIRIO 1,33 MG/ML + 6,25 MG/ML SOL OCUL CT FR PLAS OPC GOT X 5 ML | FR. 5 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",DEXAMETASONA+SULFATO DE NEOMICINA
90003519,"DEXAMETASONA, FOSFATO SODICO | DECADRON | Elixir fr. 120 ml | ACHE","DEXAMETASONA, FOSFATO SODICO"
90003527,"DEXAMETASONA, FOSFATO SODICO | DECADRON | 0,5 mg. 2 bl. x 10 cprs. | ACHE","DEXAMETASONA, FOSFATO SODICO"
90003535,"DEXAMETASONA, FOSFATO SODICO | DECADRON | 0,75 mg. 2 bl. x 10 cprs. | ACHE","DEXAMETASONA, FOSFATO SODICO"
90003543,FOSFATO DISSODICO DE DEXAMETASONA | DECADRON 2MG/ML SOL INJ CT 2 AMP X 1 ML | 2 MG. 2 AMPS. X 1 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ,FOSFATO DISSODICO DE DEXAMETASONA
90003551,"FOSFATO DISSODICO DE DEXAMETASONA | DECADRON 4MG/ML SOL INJ CT 1 FA X 2,5 ML | 4 MG. 1 FA X 2,5 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",FOSFATO DISSODICO DE DEXAMETASONA
90003560,"DEXAMETASONA, FOSFATO SODICO | DECADRON | 4 mg. 1 bl. x 10 cprs. | ACHE","DEXAMETASONA, FOSFATO SODICO"
90003578,"DEXAMETASONA+CLORIDRATO DE FENILEFRINA+SULFATO DE NEOMICINA | DECADRON 0,5 MG/ML + 3,5 MG/ML + 5 MG/ML SOL NAS CT FR PLAS OPC SPR X 20 ML | FR. 20 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",DEXAMETASONA+CLORIDRATO DE FENILEFRINA+SULFATO DE NEOMICINA
90003586,"MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA | DECONGEX PLUS 0,4 MG + 1 MG / ML XPE CT FR VD AMB X 120 ML + CP MED X 10 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA
90003594,MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA | DECONGEX PLUS 12 MG + 15 MG COM REV LIB PROG CT BL AL PLAS INC X 12 | CX. 12 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA
90003608,MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA | DECONGEX PLUS 12 MG + 15 MG COM REV LIB PROG DISPLAY CT BL AL PLAS INC X 100 (EMB MULT) | 25 BL. X 4 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA
90003616,"MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA | DECONGEX PLUS 2 MG + 2,5 MG SOL OR CT FR PLAS OPC GOT X 20 ML | SOL. ORAL FR. 20 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",MALEATO DE BRONFENIRAMINA+CLORIDRATO DE FENILEFRINA
90003632,SECNIDAZOL | DEPROZOL | 1000 mg. 2 cprs. rev. | ACHE,SECNIDAZOL
90003640,SECNIDAZOL | DEPROZOL | 1000 mg. 4 cprs. rev. | ACHE,SECNIDAZOL
90003691,CLORIDRATO DE METOCLOPRAMIDA+PANCREATINA+PEPSINA+DIMETICONA+ACIDO DESIDROCOLICO+CELULASE | DIGEPLUS 7 MG + 40 MG + 50 MG CAP GEL DURA CT BL AL PLAS TRANS X 30 | 30 CAPS. GEL. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE METOCLOPRAMIDA+PANCREATINA+PEPSINA+DIMETICONA+ACIDO DESIDROCOLICO+CELULASE
90003705,DIOSMINA+HESPERIDINA | DIOSMIN 450 MG + 50 MG COM REV CT BL AL PLAS TRANS X 10 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003713,DIOSMINA+HESPERIDINA | DIOSMIN 450 MG + 50 MG COM REV CT BL AL PLAS TRANS X 30 | 500 MG. 30 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003721,DIOSMINA+HESPERIDINA | DIOSMIN 450 MG + 50 MG COM REV CT BL AL PLAS TRANS X 60 | 500 MG. 60 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003730,DIOSMINA+HESPERIDINA | DIOSMIN SDU 900 MG + 100 MG GRAN CT 15 SACH X 5 G (SABOR ABACAXI) | 900 MG.|100 MG. GRAN. 15 SACHES X 5 G (ABACAXI) | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003748,DIOSMINA+HESPERIDINA | DIOSMIN SDU 900 MG + 100 MG GRAN CT 15 SACH X 5 G (SABOR LARANJA/LIMAO) | 900 MG. | 100 MG. GRAN. 15 SACHES X 5 G (LARANJA/LIMAO) | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003756,DIOSMINA+HESPERIDINA | DIOSMIN SDU 900 MG + 100 MG GRAN CT 30 SACH X 5 G (SABOR ABACAXI) | 900 MG. | 100 MG. GRAN. 30 SACHES X 5 G | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003764,DIOSMINA+HESPERIDINA | DIOSMIN SDU 900 MG + 100 MG GRAN CT 30 SACH X 5 G (SABOR LARANJA/LIMAO) | 900 MG.|100 MG. GRAN. 30 SACHES X 5 G (LARANJA/LIMAO) | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIOSMINA+HESPERIDINA
90003799,PARACETAMOL+CARISOPRODOL+CAFEINA | DORILAX 350 MG + 150 MG + 50 MG COM BL AL PLAS INC X 100 (EMB MULT) | 25 BL. X 4 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,PARACETAMOL+CARISOPRODOL+CAFEINA
90003802,PARACETAMOL+CARISOPRODOL+CAFEINA | DORILAX 350 MG + 150 MG + 50 MG COM CT BL AL PLAS INC X 12 | BLIST. 12 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,PARACETAMOL+CARISOPRODOL+CAFEINA
90003845,FOSFATO DISSODICO DE DEXAMETASONA+ACETATO DE DEXAMETASONA | DUO-DECADRON 8 MG/ML + 2 MG/ML SUS INJ CT FA VD INC X 1 ML + SER DOS | 8 MG/ML | 2 MG/ML SUSP. INJ. FA 1 ML | SER.DOS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,FOSFATO DISSODICO DE DEXAMETASONA+ACETATO DE DEXAMETASONA
90003853,FOSFATO DISSODICO DE DEXAMETASONA+ACETATO DE DEXAMETASONA | DUO-DECADRON 8 MG/ML + 2 MG/ML SUS INJ CT FA VD INC X 2 ML + SER DOS | ACHE LABORATORIOS FARMACEUTICOS S.A. ,FOSFATO DISSODICO DE DEXAMETASONA+ACETATO DE DEXAMETASONA
90003861,"ERITROMICINA, ESTEARATO DE | ERITREX | 25 mg/ml. fr. 105 ml. susp. oral + cp. med. 10 ml. | ACHE","ERITROMICINA, ESTEARATO DE"
90003870,"ERITROMICINA, ESTEARATO DE | ERITREX | 500 mg. cotab. cx. 21 cprs. | ACHE","ERITROMICINA, ESTEARATO DE"
90003888,"ERITROMICINA, ESTEARATO DE | ERITREX | 50 mg/ml. fr. 105 ml. susp. oral + cp. med. 10 ml. | ACHE","ERITROMICINA, ESTEARATO DE"
90003900,OXALATO DE ESCITALOPRAM | EXODUS 10 MG COM REV CT BL AL PLAS TRANS X 15 | 10 MG. BL. 15 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,OXALATO DE ESCITALOPRAM
90003918,OXALATO DE ESCITALOPRAM | EXODUS 10 MG COM REV CT BL AL PLAS TRANS X 30 | 10 MG. BL. 30 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,OXALATO DE ESCITALOPRAM
90003926,OXALATO DE ESCITALOPRAM | EXODUS 10 MG COM REV CT BL AL PLAS TRANS X 60 | 10 MG. 60 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,OXALATO DE ESCITALOPRAM
90003934,OXALATO DE ESCITALOPRAM | EXODUS 10 MG COM REV CT BL AL PLAS TRANS X 7 | 10 MG. BL. 7 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,OXALATO DE ESCITALOPRAM
90003942,"GEMIFLOXACINO, MESILATO DE | FACTIVE | 320 mg. bl. 5 cprs. rev. | ACHE","GEMIFLOXACINO, MESILATO DE"
90003950,"GEMIFLOXACINO, MESILATO DE | FACTIVE | 320 mg. bl. 7 cprs. rev. | ACHE","GEMIFLOXACINO, MESILATO DE"
90003969,FAMOTIDINA | FAMOX | 20 mg. cprs. cx. 10 | ACHE,FAMOTIDINA
90003977,FAMOTIDINA | FAMOX | 40 mg. cprs. cx. 10 | ACHE,FAMOTIDINA
90003985,DESOGESTREL+ETINILESTRADIOL | FEMINA 150 MCG + 20 MCG COM REV CT BL AL PLAS TRANS X 21 | 150 MCG | 20 MCG BL. 21 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DESOGESTREL+ETINILESTRADIOL
90004051,TIAMINA+PIRIDOXINA+NICOTINAMIDA+BIOTINA+CIANOCOBALAMINA+TOCOFEROL+ACIDO ASCORBICO+ACIDO FOLICO+RIBOFLAVINA+PANTOTENATO DE CALCIO+ZINCO+COBRE+CROMO+CALCIO+POTASSIO+MANGANES+MAGNESIO+FLUORETO DE SODIO | FEMME COM FLUOR COM REV CT FR PLAS OPC X 30 | C/FLUOR FR. 30 CPRS. REV. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,TIAMINA+PIRIDOXINA+NICOTINAMIDA+BIOTINA+CIANOCOBALAMINA+TOCOFEROL+ACIDO ASCORBICO+ACIDO FOLICO+RIBOFLAVINA+PANTOTENATO DE CALCIO+ZINCO+COBRE+CROMO+CALCIO+POTASSIO+MANGANES+MAGNESIO+FLUORETO DE SODIO
90004060,"FENTICONAZOL, NITRATO DE | FENTIZOL | Creme derm. bisn. 30 g | ACHE","FENTICONAZOL, NITRATO DE"
90004078,"FENTICONAZOL, NITRATO DE | FENTIZOL | Creme derm. bisn. 20 g | ACHE","FENTICONAZOL, NITRATO DE"
90004086,"FENTICONAZOL, NITRATO DE | FENTIZOL SPRAY | 20 mg/ml sol. derm. 30 ml | ACHE","FENTICONAZOL, NITRATO DE"
90004094,"FENTICONAZOL, NITRATO DE | FENTIZOL | 600 mg. ovulo bl. x 1 + 1 aplic. | ACHE","FENTICONAZOL, NITRATO DE"
90004108,NITRATO DE FENTICONAZOL | FENTIZOL 600 MG OVL CT BL AL PLAS INC X 1 + 1 APLIC + 2 DEDEIRAS | 600 MG. OVULO BL. X 1  /  1 APLIC. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,NITRATO DE FENTICONAZOL
90004116,"FENTICONAZOL, NITRATO DE | FENTIZOL | Creme vag. bisn. 40 g + 7 aplic. | ACHE","FENTICONAZOL, NITRATO DE"
90004124,DIMETICONA | FLAGASS 40 MG COM CT BL AL PLAS INC X 20 | 40 MG. BL. 20 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIMETICONA
90004132,DIMETICONA | FLAGASS 75 MG / ML EMU OR CT FR PLAS OPC GOT X 10 ML | 75 MG/ML EMULS. ORAL FR. 10 ML. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,DIMETICONA
90004159,PIROXICAM (BETA-CICLODEXTRINA) | FLOGENE | Gts. fr. 10 mg/20 ml | ACHE,PIROXICAM (BETA-CICLODEXTRINA)
90004167,PIROXICAM (BETA-CICLODEXTRINA) | FLOGENE | Bl. 10 caps. gel. | ACHE,PIROXICAM (BETA-CICLODEXTRINA)
90004175,"BENZIDAMINA, CLORIDRATO DE | FLOGO-ROSA | Po cx. 10 envs. x 9,4 g. | ACHE","BENZIDAMINA, CLORIDRATO DE"
90004183,CLORIDRATO DE BENZIDAMINA | FLOGO-ROSA 50 MG/ML SOL GIN CT FR PET AMB X 100 ML | 50 MG/ML SOL. GIN. FR. PET. AMB. X 100 ML  /  CP. MED. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE BENZIDAMINA
90004191,CLORIDRATO DE BENZIDAMINA | FLOGO-ROSA 50 MG/ML SOL GIN CT FR VD AMB X 100 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE BENZIDAMINA
90004205,"BENZIDAMINA, CLORIDRATO DE | FLOGO-ROSA | Po x 500 mg. ct. x 4 env. | ACHE","BENZIDAMINA, CLORIDRATO DE"
90004221,"FLUNARIZINA, DICLORIDRATO DE | FLUNARIN | Cx. 60 caps. | ACHE","FLUNARIZINA, DICLORIDRATO DE"
90004230,"OXIMETAZOLINA, CLORIDRATO DE | FREENAL | Sol. nasal fr. plast. 20 ml. | ACHE","OXIMETAZOLINA, CLORIDRATO DE"
90004248,OMEPRAZOL SÓDICO | GASTRIUM | 10 mg. caps. gel. migran. fr. plast. c/14 | ACHE,OMEPRAZOL SÓDICO
90004256,OMEPRAZOL SÓDICO | GASTRIUM | 20 mg. caps. gel. bl. x 14 | ACHE,OMEPRAZOL SÓDICO
90004264,OMEPRAZOL SÓDICO | GASTRIUM | 20 mg. caps. gel. fr. c/7 | ACHE,OMEPRAZOL SÓDICO
90004272,EXTRATO DE GINSENG+SULFATO FERROSO+RETINOL+ADENOSINA+TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PANTOTENATO DE CALCIO+ACIDO FOLICO+NICOTINAMIDA+ACIDO ASCORBICO+TOCOFEROL+BIOTINA+BETACAROTENO+SELENIO+INOSITOL | GERIATON COM REV CT FR PLAS OPC X 30 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,EXTRATO DE GINSENG+SULFATO FERROSO+RETINOL+ADENOSINA+TIAMINA+RIBOFLAVINA+CIANOCOBALAMINA+PANTOTENATO DE CALCIO+ACIDO FOLICO+NICOTINAMIDA+ACIDO ASCORBICO+TOCOFEROL+BIOTINA+BETACAROTENO+SELENIO+INOSITOL
90004302,"DEXAMETASONA+NAFAZOLINA+SULFATO DE NEOMICINA | HIDROCIN 0,75 MG/ML + 0,5 MG/ML + 5 MG/ML SOL NAS CT FR PLAS OPC SPRAY X 20 ML | SOL. NASAL FR. PLAST. SPRAY 20 ML | ACHE LABORATORIOS FARMACEUTICOS S.A. ",DEXAMETASONA+NAFAZOLINA+SULFATO DE NEOMICINA
90004310,"DIIDROERGOCRISTINA, MESILATO DE | ISKEMIL | 6 mg. 20 caps. | ACHE","DIIDROERGOCRISTINA, MESILATO DE"
90004345,"RANITIDINA, CLORIDRATO DE | LABEL | Fr. 20 cprs. 150 mg. | ACHE","RANITIDINA, CLORIDRATO DE"
90004353,"RANITIDINA, CLORIDRATO DE | LABEL | 15 mg/ml xpe. fr. 120 ml | ACHE","RANITIDINA, CLORIDRATO DE"
90004418,TIMOMODULINA | LEUCOGEN | Xpe. 120 ml. | ACHE,TIMOMODULINA
90004426,TIMOMODULINA | LEUCOGEN | 80 mg. ct. bl. 20 caps. dura | ACHE,TIMOMODULINA
90004434,LEVOTIROXINA SODICA | LEVOID | 100 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004442,LEVOTIROXINA SODICA | LEVOID | 112 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004450,LEVOTIROXINA SODICA | LEVOID | 125 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004469,LEVOTIROXINA SODICA | LEVOID | 150 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004477,LEVOTIROXINA SODICA | LEVOID | 175 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004485,LEVOTIROXINA SODICA | LEVOID | 200 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004493,LEVOTIROXINA SODICA | LEVOID | 25 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004507,LEVOTIROXINA SODICA | LEVOID | 38 mcg bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004515,LEVOTIROXINA SODICA | LEVOID | 50 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004523,LEVOTIROXINA SODICA | LEVOID | 75 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004531,LEVOTIROXINA SODICA | LEVOID | 88 mcg. bl. 30 cprs. | ACHE,LEVOTIROXINA SODICA
90004574,FENOXIMETILPENICILINA POTASSICA | MERACILINA | 12 cprs. | ACHE,FENOXIMETILPENICILINA POTASSICA
90004582,FENOXIMETILPENICILINA POTASSICA | MERACILINA | 500.000 UI 25 str. x 10 cprs. (emb. mult.) | ACHE,FENOXIMETILPENICILINA POTASSICA
90004590,"METFORMINA, CLORIDRATO DE | MERITOR | 2 mg. + 1000 mg. 10 cprs. rev. | ACHE","METFORMINA, CLORIDRATO DE"
90004604,"METFORMINA, CLORIDRATO DE | MERITOR | 2 mg. + 1000 mg. 30 cprs. rev. | ACHE","METFORMINA, CLORIDRATO DE"
90004612,"METFORMINA, CLORIDRATO DE | MERITOR | 4 mg. + 1000 mg. 10 cprs. rev. | ACHE","METFORMINA, CLORIDRATO DE"
90004620,"METFORMINA, CLORIDRATO DE | MERITOR | 4 mg. + 1000 mg. 30 cprs. rev. | ACHE","METFORMINA, CLORIDRATO DE"
90004639,CARISOPRODOL+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA+DIPIRONA SODICA | MIONEVRIX 250 MG + 110 MG + 55 MG + 1100 MCG + 270.22 MG COM REV CT 2 BL AL PLAS TRANS X 10 | CX. 20 CPRS. | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CARISOPRODOL+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA+DIPIRONA SODICA
90004647,"CICLOBENZAPRINA, CLORIDRATO DE | MIRTAX | 10 mg. 1 bl. x 15 cprs. rev. | ACHE","CICLOBENZAPRINA, CLORIDRATO DE"
90004655,CLORIDRATO DE CICLOBENZAPRINA | MIRTAX 10 MG COM REV CT BL AL PLAS INC X 10 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CLORIDRATO DE CICLOBENZAPRINA
90004663,"CICLOBENZAPRINA, CLORIDRATO DE | MIRTAX | 10 mg. 2 bl. x 15 cprs. rev. | ACHE","CICLOBENZAPRINA, CLORIDRATO DE"
