code,CodeLabel,Ingredients
A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS ","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS "
A08AA,Centrally acting antiobesity products ,Centrally acting antiobesity products 
A08AA01,phentermine | 15mg | Oral,phentermine
A08AA02,fenfluramine | 0.12g | Oral,fenfluramine
A08AA03,amfepramone | 75mg | Oral,amfepramone
A08AA04,dexfenfluramine | 30mg | Oral,dexfenfluramine
A08AA05,mazindol | 1mg | Oral,mazindol
A08AA06,etilamfetamine ,etilamfetamine 
A08AA07,cathine ,cathine 
A08AA08,clobenzorex ,clobenzorex 
A08AA09,mefenorex ,mefenorex 
A08AA10,sibutramine | 10mg | Oral,sibutramine
A08AA11,lorcaserin ,lorcaserin 
A08AA56,"ephedrine, combinations ","ephedrine, combinations "
A08AA62,bupropion and naltrexone ,bupropion and naltrexone 
A08AB,Peripherally acting antiobesity products ,Peripherally acting antiobesity products 
A08AB01,orlistat | 0.36g | Oral,orlistat
A08AX,Other antiobesity drugs ,Other antiobesity drugs 
A08AX01,rimonabant | 20mg | Oral,rimonabant
A09,"DIGESTIVES, INCL. ENZYMES ","DIGESTIVES, INCL. ENZYMES "
A09A,"DIGESTIVES, INCL. ENZYMES ","DIGESTIVES, INCL. ENZYMES "
A09AA,Enzyme preparations ,Enzyme preparations 
A09AA01,diastase ,diastase 
A09AA02,"multienzymes (lipase, protease etc.) ","multienzymes (lipase, protease etc.) "
A09AA03,pepsin ,pepsin 
A09AA04,tilactase ,tilactase 
A09AB,Acid preparations ,Acid preparations 
A09AB01,glutamic acid hydrochloride | 1.5g | Oral,glutamic acid hydrochloride
A09AB02,betaine hydrochloride | 1g | Oral,betaine hydrochloride
A09AB03,hydrochloric acid ,hydrochloric acid 
A09AB04,citric acid | 2g | Oral,citric acid
A09AC,"Enzyme and acid preparations, combinations ","Enzyme and acid preparations, combinations "
A09AC01,pepsin and acid preparations ,pepsin and acid preparations 
A09AC02,multienzymes and acid preparations ,multienzymes and acid preparations 
A10,DRUGS USED IN DIABETES ,DRUGS USED IN DIABETES 
A10A,INSULINS AND ANALOGUES ,INSULINS AND ANALOGUES 
A10AB,"Insulins and analogues for injection, fast-acting  ","Insulins and analogues for injection, fast-acting  "
A10AB01,insulin (human) | 40U | Powderowder,insulin (human)
A10AB02,insulin (beef) | 40U | Powder,insulin (beef)
A10AB03,insulin (pork) | 40U | Powder,insulin (pork)
A10AB04,insulin lispro | 40U | Powder,insulin lispro
A10AB05,insulin aspart | 40U | Powder,insulin aspart
A10AB06,insulin glulisine | 40U | Powder,insulin glulisine
A10AB30,combinations | 40U | Powder,combinations
A10AC,"Insulins and analogues for injection, intermediate-acting  ","Insulins and analogues for injection, intermediate-acting  "
A10AC01,insulin (human) | 40U | Powder,insulin (human)
A10AC02,insulin (beef) | 40U | Powder,insulin (beef)
A10AC03,insulin (pork) | 40U | Powder,insulin (pork)
A10AC04,insulin lispro | 40U | Powder,insulin lispro
A10AC30,combinations | 40U | Powder,combinations
A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting ","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting "
A10AD01,insulin (human) | 40U | Powder,insulin (human)
A10AD02,insulin (beef) | 40U | Powder,insulin (beef)
A10AD03,insulin (pork) | 40U | Powder,insulin (pork)
A10AD04,insulin lispro  | 40U | Powder,insulin lispro 
A10AD05,insulin aspart | 40U | Powder,insulin aspart
A10AD06,insulin degludec and insulin aspart | 40U | Powder,insulin degludec and insulin aspart
A10AD30,combinations | 40U | Powder,combinations
A10AE,"Insulins and analogues for injection, long-acting ","Insulins and analogues for injection, long-acting "
A10AE01,insulin (human) | 40U | Powder,insulin (human)
A10AE02,insulin (beef) | 40U | Powder,insulin (beef)
A10AE03,insulin (pork) | 40U | Powder,insulin (pork)
A10AE04,insulin glargine | 40U | Powder,insulin glargine
A10AE05,insulin detemir | 40U | Powder,insulin detemir
A10AE06,insulin degludec | 40U | Powder,insulin degludec
A10AE30,combinations | 40U | Powder,combinations
A10AE54,insulin glargine and lixisenatide | 40U 1) | Powder,insulin glargine and lixisenatide
A10AE56,insulin degludec and liraglutide | 40U | Powder,insulin degludec and liraglutide
A10AF,Insulins and analogues for inhalation ,Insulins and analogues for inhalation 
A10AF01,insulin (human) | 15mg | Inhal,insulin (human)
A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS ","BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS "
A10BA,Biguanides ,Biguanides 
A10BA01,phenformin | 0.1g | Oral,phenformin
A10BA02,metformin | 2g | Oral,metformin
A10BA03,buformin | 0.2g | Oral,buformin
A10BB,Sulfonylureas ,Sulfonylureas 
A10BB01,glibenclamide | 7mg | Oral,glibenclamide
A10BB02,chlorpropamide | 0.375g | Oral,chlorpropamide
A10BB03,tolbutamide | 1.5g | Oral,tolbutamide
A10BB04,glibornuride | 38mg | Oral,glibornuride
A10BB05,tolazamide | 0.5g | Oral,tolazamide
A10BB06,carbutamide | 0.75g | Oral,carbutamide
A10BB07,glipizide | 10mg | Oral,glipizide
A10BB08,gliquidone | 60mg | Oral,gliquidone
A10BB09,gliclazide | 60mg | Oral,gliclazide
A10BB10,metahexamide ,metahexamide 
A10BB11,glisoxepide ,glisoxepide 
A10BB12,glimepiride | 2mg | Oral,glimepiride
A10BB31,acetohexamide | 0.5g | Oral,acetohexamide
A10BC,Sulfonamides (heterocyclic) ,Sulfonamides (heterocyclic) 
A10BC01,glymidine | 1g | Oral,glymidine
A10BD,Combinations of oral blood glucose lowering drugs ,Combinations of oral blood glucose lowering drugs 
A10BD01,phenformin and sulfonylureas ,phenformin and sulfonylureas 
A10BD02,metformin and sulfonylureas ,metformin and sulfonylureas 
A10BD03,metformin and rosiglitazone ,metformin and rosiglitazone 
A10BD04,glimepiride and rosiglitazone ,glimepiride and rosiglitazone 
A10BD05,metformin and pioglitazone ,metformin and pioglitazone 
A10BD06,glimepiride and pioglitazone ,glimepiride and pioglitazone 
A10BD07,metformin and sitagliptin ,metformin and sitagliptin 
A10BD08,metformin and vildagliptin ,metformin and vildagliptin 
A10BD09,pioglitazone and alogliptin ,pioglitazone and alogliptin 
A10BD10,metformin and saxagliptin ,metformin and saxagliptin 
A10BD11,metformin and linagliptin ,metformin and linagliptin 
A10BD12,pioglitazone and sitagliptin ,pioglitazone and sitagliptin 
A10BD13,metformin and alogliptin ,metformin and alogliptin 
A10BD14,metformin and repaglinide ,metformin and repaglinide 
A10BD15,metformin and dapagliflozin ,metformin and dapagliflozin 
A10BD16,metformin and canagliflozin ,metformin and canagliflozin 
A10BD17,metformin and acarbose ,metformin and acarbose 
A10BD18,metformin and gemigliptin ,metformin and gemigliptin 
A10BD19,linagliptin and empagliflozin ,linagliptin and empagliflozin 
A10BD20,metformin and empagliflozin ,metformin and empagliflozin 
A10BD21,saxagliptin and dapagliflozin ,saxagliptin and dapagliflozin 
A10BD22,metformin and evogliptin ,metformin and evogliptin 
A10BD23,metformin and ertugliflozin ,metformin and ertugliflozin 
A10BD24,sitagliptin and ertugliflozin ,sitagliptin and ertugliflozin 
A10BD25,"metformin, saxagliptin and dapagliflozin ","metformin, saxagliptin and dapagliflozin "
A10BF,Alpha glucosidase inhibitors ,Alpha glucosidase inhibitors 
A10BF01,acarbose | 0.3g | Oral,acarbose
A10BF02,miglitol | 0.3g | Oral,miglitol
A10BF03,voglibose | 0.6mg | Oral,voglibose
A10BG,Thiazolidinediones ,Thiazolidinediones 
A10BG01,troglitazone | 0.4g | Oral,troglitazone
A10BG02,rosiglitazone | 6mg | Oral,rosiglitazone
A10BG03,pioglitazone | 30mg | Oral,pioglitazone
A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors ,Dipeptidyl peptidase 4 (DPP-4) inhibitors 
A10BH01,sitagliptin | 0.1g | Oral,sitagliptin
A10BH02,vildagliptin | 0.1g | Oral,vildagliptin
A10BH03,saxagliptin | 5mg | Oral,saxagliptin
A10BH04,alogliptin | 25mg | Oral,alogliptin
A10BH05,linagliptin | 5mg | Oral,linagliptin
A10BH06,gemigliptin | 50mg | Oral,gemigliptin
A10BH07,evogliptin | 5mg | Oral,evogliptin
A10BH51,sitagliptin and simvastatin ,sitagliptin and simvastatin 
A10BH52,gemigliptin and rosuvastatin ,gemigliptin and rosuvastatin 
A10BJ,Glucagon-like peptide-1 (GLP-1) analogues ,Glucagon-like peptide-1 (GLP-1) analogues 
A10BJ01,exenatide | 0.286mg | Powder,exenatide
A10BJ02,liraglutide | 1.2mg | Powder,liraglutide
A10BJ03,lixisenatide | 20mcg | Powder,lixisenatide
A10BJ04,albiglutide | 5.7mg | Powder,albiglutide
A10BJ05,dulaglutide | 0.16mg | Powder,dulaglutide
A10BJ06,semaglutide ,semaglutide 
A10BK,Sodium-glucose co-transporter 2 (SGLT2) inhibitors ,Sodium-glucose co-transporter 2 (SGLT2) inhibitors 
A10BK01,dapagliflozin | 10mg | Oral,dapagliflozin
A10BK02,canagliflozin | 0.2g | Oral,canagliflozin
A10BK03,empagliflozin | 17.5mg | Oral,empagliflozin
A10BK04,ertugliflozin | 10mg | Oral,ertugliflozin
A10BK05,ipragliflozin ,ipragliflozin 
A10BX,"Other blood glucose lowering drugs, excl. insulins ","Other blood glucose lowering drugs, excl. insulins "
A10BX01,guar gum ,guar gum 
A10BX02,repaglinide | 4mg | Oral,repaglinide
A10BX03,nateglinide | 0.36g | Oral,nateglinide
A10BX05,pramlintide ,pramlintide 
A10BX06,benfluorex | 0.45g | Oral,benfluorex
A10BX08,mitiglinide | 30mg | Oral,mitiglinide
A10X,OTHER DRUGS USED IN DIABETES ,OTHER DRUGS USED IN DIABETES 
A10XA,Aldose reductase inhibitors ,Aldose reductase inhibitors 
A10XA01,tolrestat ,tolrestat 
A11,VITAMINS ,VITAMINS 
A11A,"MULTIVITAMINS, COMBINATIONS ","MULTIVITAMINS, COMBINATIONS "
A11AA,Multivitamins with minerals ,Multivitamins with minerals 
A11AA01,multivitamins and iron ,multivitamins and iron 
A11AA02,multivitamins and calcium ,multivitamins and calcium 
A11AA03,"multivitamins and other minerals, incl. combinations ","multivitamins and other minerals, incl. combinations "
A11AA04,multivitamins and trace elements ,multivitamins and trace elements 
A11AB,"Multivitamins, other combinations ","Multivitamins, other combinations "
A11B,"MULTIVITAMINS, PLAIN ","MULTIVITAMINS, PLAIN "
A11BA,"Multivitamins, plain ","Multivitamins, plain "
A11C,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO ","VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO "
A11CA,"Vitamin A, plain ","Vitamin A, plain "
A11CA01,retinol (vit A) | 50TU | Oral,retinol (vit A)
A11CA02,betacarotene ,betacarotene 
A11CB,Vitamin A and D in combination ,Vitamin A and D in combination 
A11CC,Vitamin D and analogues ,Vitamin D and analogues 
A11CC01,ergocalciferol ,ergocalciferol 
A11CC02,dihydrotachysterol | 1mg | Oral,dihydrotachysterol
A11CC03,alfacalcidol | 1mcg | Oral,alfacalcidol
A11CC04,calcitriol | 1mcg | Oral,calcitriol
A11CC05,colecalciferol | 20mcg | Oral,colecalciferol
A11CC06,calcifediol ,calcifediol 
A11CC20,combinations ,combinations 
A11CC55,"colecalciferol, combinations ","colecalciferol, combinations "
A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12 ","VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12 "
A11DA,"Vitamin B1, plain ","Vitamin B1, plain "
A11DA01,thiamine (vit B1) | 50mg | Oral,thiamine (vit B1)
A11DA02,sulbutiamine ,sulbutiamine 
A11DA03,benfotiamine ,benfotiamine 
A11DB,Vitamin B1 in combination with vitamin B6 and/or vitamin B12 ,Vitamin B1 in combination with vitamin B6 and/or vitamin B12 
A11E,"VITAMIN B-COMPLEX, INCL. COMBINATIONS ","VITAMIN B-COMPLEX, INCL. COMBINATIONS "
A11EA,"Vitamin B-complex, plain ","Vitamin B-complex, plain "
A11EB,Vitamin B-complex with vitamin C ,Vitamin B-complex with vitamin C 
A11EC,Vitamin B-complex with minerals ,Vitamin B-complex with minerals 
A11ED,Vitamin B-complex with anabolic steroids ,Vitamin B-complex with anabolic steroids 
A11EX,"Vitamin B-complex, other combinations ","Vitamin B-complex, other combinations "
A11G,"ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS ","ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS "
A11GA,"Ascorbic acid (vitamin C), plain ","Ascorbic acid (vitamin C), plain "
A11GA01,ascorbic acid (vit C) | 0.2g | Oral,ascorbic acid (vit C)
A11GB,"Ascorbic acid (vitamin C), combinations ","Ascorbic acid (vitamin C), combinations "
A11GB01,ascorbic acid (vit C) and calcium ,ascorbic acid (vit C) and calcium 
A11H,OTHER PLAIN VITAMIN PREPARATIONS ,OTHER PLAIN VITAMIN PREPARATIONS 
A11HA,Other plain vitamin preparations ,Other plain vitamin preparations 
A11HA01,nicotinamide | 0.15g | Oral,nicotinamide
A11HA02,pyridoxine (vit B6) | 0.16g | Oral,pyridoxine (vit B6)
A11HA03,tocopherol (vit E) | 0.2g | Oral,tocopherol (vit E)
A11HA04,riboflavin (vit B2) ,riboflavin (vit B2) 
A11HA05,biotin ,biotin 
A11HA06,pyridoxal phosphate ,pyridoxal phosphate 
A11HA07,inositol ,inositol 
A11HA08,tocofersolan | 0.2g | Oral,tocofersolan
A11HA30,dexpanthenol ,dexpanthenol 
A11HA31,calcium pantothenate ,calcium pantothenate 
A11HA32,pantethine ,pantethine 
A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS ","OTHER VITAMIN PRODUCTS, COMBINATIONS "
A11JA,Combinations of vitamins ,Combinations of vitamins 
A11JB,Vitamins with minerals ,Vitamins with minerals 
A11JC,"Vitamins, other combinations ","Vitamins, other combinations "
A12,MINERAL SUPPLEMENTS ,MINERAL SUPPLEMENTS 
A12A,CALCIUM ,CALCIUM 
A12AA,Calcium ,Calcium 
A12AA01,calcium phosphate | 2g | Oral,calcium phosphate
A12AA02,calcium glubionate | 2.75g | Powder,calcium glubionate
A12AA03,calcium gluconate | 3g | Oral,calcium gluconate
A12AA04,calcium carbonate | 3g | Oral,calcium carbonate
A12AA05,calcium lactate | 2g | Oral,calcium lactate
A12AA06,calcium lactate gluconate | 3g | Oral,calcium lactate gluconate
A12AA07,calcium chloride | 0.2g | Powder,calcium chloride
A12AA08,calcium glycerylphosphate ,calcium glycerylphosphate 
A12AA09,calcium citrate lysine complex | 0.5g | Oral,calcium citrate lysine complex
A12AA10,calcium glucoheptonate | 3g | Oral,calcium glucoheptonate
A12AA11,calcium pangamate ,calcium pangamate 
A12AA13,calcium citrate ,calcium citrate 
A12AA20,calcium (different salts in combination) | 0.5g | Oral,calcium (different salts in combination)
A12AA30,calcium laevulate | 1g | Powder,calcium laevulate
A12AX,"Calcium, combinations with vitamin D and/or other drugs ","Calcium, combinations with vitamin D and/or other drugs "
A12B,POTASSIUM ,POTASSIUM 
A12BA,Potassium ,Potassium 
A12BA01,potassium chloride | 3g | Oral,potassium chloride
A12BA02,potassium citrate | 4g | Oral,potassium citrate
A12BA03,potassium hydrogentartrate | 7.5g | Oral,potassium hydrogentartrate
A12BA04,potassium hydrogencarbonate | 4g | Oral,potassium hydrogencarbonate
A12BA05,potassium gluconate ,potassium gluconate 
A12BA30,combinations ,combinations 
A12BA51,"potassium chloride, combinations ","potassium chloride, combinations "
A12C,OTHER MINERAL SUPPLEMENTS ,OTHER MINERAL SUPPLEMENTS 
A12CA,Sodium ,Sodium 
A12CA01,sodium chloride | 1g | Oral,sodium chloride
A12CA02,sodium sulfate ,sodium sulfate 
A12CB,Zinc ,Zinc 
A12CB01,zinc sulfate | 0.6g | Oral,zinc sulfate
A12CB02,zinc gluconate ,zinc gluconate 
A12CB03,zinc protein complex ,zinc protein complex 
A12CC,Magnesium ,Magnesium 
A12CC01,magnesium chloride | 2.5g | Oral,magnesium chloride
A12CC02,magnesium sulfate | 3g | Oral,magnesium sulfate
A12CC03,magnesium gluconate | 5g | Oral,magnesium gluconate
A12CC04,magnesium citrate | 2g | Oral,magnesium citrate
A12CC05,magnesium aspartate ,magnesium aspartate 
A12CC06,magnesium lactate ,magnesium lactate 
A12CC07,magnesium levulinate ,magnesium levulinate 
A12CC08,magnesium pidolate ,magnesium pidolate 
A12CC09,magnesium orotate ,magnesium orotate 
A12CC10,magnesium oxide ,magnesium oxide 
A12CC30,magnesium (different salts in combination) ,magnesium (different salts in combination) 
A12CD,Fluoride ,Fluoride 
A12CD01,sodium fluoride | 88mg | Oral,sodium fluoride
A12CD02,sodium monofluorophosphate | 0.152g | Oral,sodium monofluorophosphate
A12CD51,"fluoride, combinations ","fluoride, combinations "
A12CE,Selenium ,Selenium 
A12CE01,sodium selenate | 0.2mg | Oral,sodium selenate
A12CE02,sodium selenite | 0.2mg | Oral,sodium selenite
A12CX,Other mineral products ,Other mineral products 
A13,TONICS ,TONICS 
A13A,TONICS ,TONICS 
A14,ANABOLIC AGENTS FOR SYSTEMIC USE ,ANABOLIC AGENTS FOR SYSTEMIC USE 
A14A,ANABOLIC STEROIDS ,ANABOLIC STEROIDS 
A14AA,Androstan derivatives ,Androstan derivatives 
A14AA01,androstanolone ,androstanolone 
A14AA02,stanozolol | 5mg | Oral,stanozolol
A14AA03,metandienone | 5mg | Oral,metandienone
A14AA04,metenolone | 10mg | Oral,metenolone
A14AA05,oxymetholone | 0.25g | Oral,oxymetholone
A14AA06,quinbolone ,quinbolone 
A14AA07,prasterone ,prasterone 
A14AA08,oxandrolone ,oxandrolone 
A14AA09,norethandrolone ,norethandrolone 
A14AB,Estren derivatives ,Estren derivatives 
A14AB01,nandrolone | 2mg | Powder,nandrolone
A14AB02,ethylestrenol | 2mg | Oral,ethylestrenol
A14AB03,oxabolone cipionate ,oxabolone cipionate 
A14B,OTHER ANABOLIC AGENTS ,OTHER ANABOLIC AGENTS 
A15,APPETITE STIMULANTS ,APPETITE STIMULANTS 
A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS ,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS 
A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS ,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS 
A16AA,Amino acids and derivatives ,Amino acids and derivatives 
A16AA01,levocarnitine | 2g | Oral,levocarnitine
A16AA02,ademetionine ,ademetionine 
A16AA03,glutamine ,glutamine 
A16AA04,mercaptamine | 2g | Oral,mercaptamine
A16AA05,carglumic acid | 0.2g | Oral,carglumic acid
A16AA06,betaine | 6g | Oral,betaine
A16AA07,metreleptin ,metreleptin 
A16AB,Enzymes ,Enzymes 
A16AB01,alglucerase ,alglucerase 
A16AB02,imiglucerase | 300U | Powder,imiglucerase
A16AB03,agalsidase alfa | 1mg | Powder,agalsidase alfa
A16AB04,agalsidase beta | 5mg | Powder,agalsidase beta
A16AB05,laronidase | 1TU | Powder,laronidase
A16AB06,sacrosidase | 68TU | Oral,sacrosidase
A16AB07,alglucosidase alfa | 0.1g | Powder,alglucosidase alfa
A16AB08,galsulfase ,galsulfase 
A16AB09,idursulfase ,idursulfase 
A16AB10,velaglucerase alfa | 300U | Powder,velaglucerase alfa
A16AB11,taliglucerase alfa ,taliglucerase alfa 
A16AB12,elosulfase alfa | 20mg | Powder,elosulfase alfa
A16AB13,asfotase alfa ,asfotase alfa 
A16AB14,sebelipase alfa | 5mg | Powder,sebelipase alfa
A16AB15,velmanase alfa ,velmanase alfa 
A16AB16,idursulfase beta ,idursulfase beta 
A16AB17,cerliponase alfa ,cerliponase alfa 
A16AB18,vestronidase alfa ,vestronidase alfa 
A16AX,Various alimentary tract and metabolism products ,Various alimentary tract and metabolism products 
A16AX01,thioctic acid | 0.6g | Oral,thioctic acid
A16AX02,anethole trithione ,anethole trithione 
A16AX03,sodium phenylbutyrate | 20g | Oral,sodium phenylbutyrate
A16AX04,nitisinone | 20mg | Oral,nitisinone
A16AX05,zinc acetate | 0.15g | Oral,zinc acetate
A16AX06,miglustat | 0.3g | Oral,miglustat
A16AX07,sapropterin ,sapropterin 
